lga_uid,lga_name,state_name,state_lga,area_sq_km,lga_lat,lga_lon,u5mr_mean,u5mr_median,live_births_sum,u5_deaths_sum,facilities_count,facilities_per_10k,avg_distance_km,urban_prop,population,population_density,access_score,towers_count,tower_density_per_km2,avg_dist_to_tower_km,towers_per_10k,coverage_5km,pop_pct_30min,pop_pct_60min,pop_pct_120min,pop_pct_within_60min,pop_covered_60min,year,wealth_index_mean,water_source_mean,toilet_type_mean,urban_rural_dhs,travel_time_city_min,altitude_m,state_lga_norm,risk_score,lga_id,state_id,coverage_3g_pct,coverage_4g_pct,data_quality_flag,confidence_issues,overall_quality,risk_score_total,model_version,risk_score_facility_access,risk_score_connectivity,risk_score_access_60min,risk_score_mortality,confidence_reason_codes,confidence_pct,estimate_as_of
549,Njikoka,Anambra,Anambra__Njikoka,56.32035170268684,6.17744942622,7.00779873474,0.0,0.0,4.50094,0.0,50,2.2293263421659244,0.5921985633447528,0.0,224283.0,3982.272717045201,0.3449612403100776,242,4.296848167382007,0.5944185654509926,10.789939496083074,99.99999999999991,,,,,,2024,4.666666666666667,44.40000000000001,13.366666666666676,,1.379882813,136.5009613,ANAMBRA__NJIKOKA,0.22316,anambra__njikoka,anambra,,,ok,low_dhs_sample,medium,2.2316,v1.3,7.770673657834076,8.881784197001252e-15,8.881784197001252e-15,0.0,low_dhs_sample,80,2026-03-14
550,Ohaji/Egbema,Imo,Imo__Ohaji/Egbema,954.8266221175588,5.357652136355,6.761761907675,202.0833333333333,202.0833333333333,38.29626599999999,8.39646,63,2.2306886100331416,5.688429617896141,0.0,282424.0,295.7856363217612,0.7215762273901809,128,0.1340557511018378,3.7878204135080815,4.532192731495907,86.45808382006524,,,,,,2024,3.025093132003236,16.660395541976435,28.61626752950993,,20.812500005,43.72217178,IMO__OHAJI EGBEMA,0.78008,imo__ohaji/egbema,imo,,,ok,none,high,7.8008,v1.3,7.769311389966859,1.3541916179934752,1.3541916179934752,10.0,none,100,2026-03-14
551,Gombe,Gombe,Gombe__Gombe,57.56315764180191,10.291716472433334,11.165702555266668,26.76767676767677,30.30303030303028,38.645968,0.913552,66,1.5818840718654728,0.6376281657913606,1.0,417224.0,7248.108288225927,0.4612403100775194,237,4.117216805144346,0.5427027317043024,5.680401894426016,99.99999999999996,,,,,,2024,3.821557179316855,23.58445140342144,16.422178048811617,,4.672851563,488.5052083333333,GOMBE__GOMBE,0.14683,gombe__gombe,gombe,,,ok,none,high,1.4683,v1.3,8.418115928134528,3.552713678800501e-15,3.552713678800501e-15,1.3383838383838387,none,100,2026-03-14
552,Owerri Municipal,Imo,Imo__Owerri Municipal,63.38525874342172,5.46943914188,7.036113048358,32.236842105263165,0.0,82.00329399999998,1.692732,112,5.697425984332078,0.7506029072995054,0.6,196580.0,3101.3520161799697,0.1182170542635659,708,11.16978953838345,0.1559511392569643,36.01587140095635,100.0,,,,,,2024,4.790372519798812,46.99867632376665,12.55065818264674,,2.480078125,78.137698366,IMO__OWERRI MUNICIPAL,0.05045,imo__owerri_municipal,imo,,,ok,none,high,0.5045,v1.3,4.302574015667922,0.0,0.0,1.6118421052631582,none,100,2026-03-14
553,Keana,Nasarawa,Nasarawa__Keana,1074.7520929935686,8.24229437104,8.79656592051,137.49999999999994,137.49999999999994,21.7576,1.740608,34,2.7748759467223816,2.5099878980954733,0.0,122528.0,114.00582590047884,0.5077519379844961,27,0.0251220725002687,21.49975422100852,2.203577957691304,80.38572442040837,,,,,,2024,3.066666666666667,34.33333333333334,26.66666666666668,,18.87695313,177.7832031,NASARAWA__KEANA,0.87969,nasarawa__keana,nasarawa,,,ok,none,high,8.7969,v1.3,7.225124053277618,1.9614275579591638,1.9614275579591638,6.874999999999997,none,100,2026-03-14
554,Ohaukwu,Ebonyi,Ebonyi__Ohaukwu,736.0625985293242,6.4468222549675005,7.96943305191,72.26690123741692,68.20899091343857,111.124609,7.217312999999999,127,4.370433842987862,0.9339606700839124,0.0,290589.0,394.7884331857179,0.1763565891472868,64,0.0869491265116227,14.5548611105269,2.202423353946639,99.97678149804484,,,,,,2024,2.363059424533525,24.873428494780168,29.46824333750009,,19.236572267,98.444824225,EBONYI__OHAUKWU,0.35058,ebonyi__ohaukwu,ebonyi,,,ok,none,high,3.5058,v1.3,5.629566157012138,0.0023218501955160065,0.0023218501955160065,3.613345061870846,none,100,2026-03-14
555,Gbonyin,Ekiti,Ekiti__Gbonyin,470.16381638065695,7.581039794145,5.51923538467,0.0,0.0,11.768074,0.0,51,2.287990740366886,0.8260628032820964,0.5,222903.0,474.0964579450578,0.3708010335917313,42,0.0893305663615672,0.569846320877116,1.884227668537436,99.8427705325822,,,,,,2024,3.462004647608477,31.301809755961592,19.27334565109426,,17.67431641,393.01367185,EKITI__GBONYIN,0.4075,ekiti__gbonyin,ekiti,,,ok,low_dhs_sample,medium,4.075,v1.3,7.712009259633113,0.01572294674178032,0.01572294674178032,0.0,low_dhs_sample,80,2026-03-14
556,Isiala Mbano,Imo,Imo__Isiala Mbano,132.7827992692679,5.657451663325,7.150639256035,25.00000000000002,25.00000000000002,17.599644,0.556094,71,2.266249166116064,1.093157127673228,0.5,313293.0,2359.439639201149,0.4179586563307493,27,0.2033395902826779,3.202037187843811,0.8618130631708976,100.0,,,,,,2024,3.980729052141109,27.92926038496342,17.685369807518285,,0.112304688,178.87451175,IMO__ISIALA MBANO,0.48512,imo__isiala_mbano,imo,,,ok,none,high,4.8512,v1.3,7.733750833883936,0.0,0.0,1.250000000000001,none,100,2026-03-14
557,Irepodun/Ifelodun,Ekiti,Ekiti__Irepodun/Ifelodun,347.79857561428497,7.697484574525,5.151400162445,27.77777777777779,27.77777777777779,20.173251,0.938647,52,2.562220065139518,1.4696770261280234,0.5,202949.0,583.52452893618,0.4179586563307493,92,0.2645209223111646,1.9613702324143008,4.5331585767853015,99.99999999999996,,,,,,2024,4.038545827482404,31.58049666687601,19.202337424461284,,9.9311523465,564.90820315,EKITI__IREPODUN IFELODUN,0.29819,ekiti__irepodun/ifelodun,ekiti,,,ok,none,high,2.9819,v1.3,7.437779934860481,3.552713678800501e-15,3.552713678800501e-15,1.3888888888888895,none,100,2026-03-14
558,Obowo,Imo,Imo__Obowo,83.3761991803713,5.560406452406787,7.365653206358163,96.60989013832808,83.33333333333331,0.0,0.0,65,3.495318961298753,1.0835314915645518,0.2825396825396825,185963.0,2230.408699702157,0.2583979328165374,76,0.9115311173586356,0.346901075701735,4.086834477826234,100.0,,,,,,2024,,,,,,,IMO__OBOWO,0.56274,imo__obowo,imo,,,ok,none,high,5.6274,v1.3,6.504681038701246,0.0,0.0,4.830494506916404,none,100,2026-03-14
559,Isuikwuato,Abia,Abia__Isuikwuato,381.1206463117336,5.780714185035,7.49672897865,99.99999999999996,99.99999999999996,14.8153,0.445258,58,3.35295001792094,1.4948336706004672,0.5,172982.0,453.8772739656597,0.3184754521963824,24,0.0629721854018096,3.040903767453056,1.3874275936224578,97.82212630795864,,,,,,2024,3.624188819692236,41.95421758353693,21.691792101543413,,13.302246095,148.8974533,ABIA__ISUIKWUATO,0.65847,abia__isuikwuato,abia,,,ok,none,high,6.5847,v1.3,6.64704998207906,0.21778736920413522,0.21778736920413522,4.999999999999998,none,100,2026-03-14
560,Makurdi,Benue,Benue__Makurdi,912.8648368475252,7.725385773963333,8.557166512893334,17.592592592592606,0.0,85.269455,2.657112,151,3.342593719908355,0.4626351063505569,0.6666666666666666,451745.0,494.8651561167039,0.1750645994832041,847,0.9278482046970042,0.5465506743200178,18.749515766638257,95.31151809566236,,,,,,2024,3.5890236012615464,43.878896442372,16.78680571498846,,11.518229167666666,96.51074091833334,BENUE__MAKURDI,0.00388,benue__makurdi,benue,,,ok,none,high,0.0388,v1.3,6.657406280091645,0.46884819043376424,0.46884819043376424,0.8796296296296303,none,100,2026-03-14
561,Gboko,Benue,Benue__Gboko,1653.5705702950102,7.38932853311,8.919731622692499,0.0,0.0,61.035025000000005,0.0,148,2.717301499289462,2.731428999357758,0.5,544658.0,329.3829787396547,0.5368217054263567,276,0.1669115337186724,9.23819084219369,5.067400093269538,96.12510689574091,,,,,,2024,3.404400343208272,31.048904732196032,16.892702975752023,,11.76928710825,182.159423825,BENUE__GBOKO,0.40362,benue__gboko,benue,,,ok,low_dhs_sample,medium,4.0362,v1.3,7.282698500710538,0.3874893104259094,0.3874893104259094,0.0,low_dhs_sample,80,2026-03-14
562,Ife Central,Osun,Osun__Ife Central,146.6673768582615,7.498746631316667,4.5701162433233335,0.0,0.0,26.605328,0.0,64,2.4607623749432874,2.819852139101221,1.0,260082.0,1773.277777043369,0.5813953488372092,114,0.777268963568967,2.6656200158958225,4.383232980367731,100.0,,,,,,2024,4.627108282694165,32.358468391500274,15.89282818601063,,2.243489583666667,273.41861983333337,OSUN__IFE CENTRAL,0.20893,osun__ife_central,osun,,,ok,low_dhs_sample,medium,2.0893,v1.3,7.539237625056712,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
563,Isiala-Ngwa North,Abia,Abia__Isiala-Ngwa North,279.17658776071846,5.42097145206,7.37466965492,0.0,0.0,1.30464,0.0,79,3.4244051721522166,1.1416236887724036,0.0,230697.0,826.347946475117,0.2706718346253229,83,0.2973028672129881,1.3551376304054346,3.5977927758054937,100.0,,,,,,2024,3.892857142857143,30.035714285714285,16.392857142857146,,7.419921875,86.88574982,ABIA__ISIALA NGWA NORTH,0.15912,abia__isiala-ngwa_north,abia,,,ok,low_dhs_sample,medium,1.5912,v1.3,6.575594827847784,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
564,Yakurr,Cross River,Cross River__Yakurr,691.5466607281285,5.8632601047025,8.1290028580725,395.0892857142857,290.17857142857144,26.316787,3.183297,71,2.4419688459805537,2.5066985720948085,0.75,290749.0,420.4329461932052,0.5529715762273901,51,0.0737477351800125,4.650643777613576,1.7540902978170174,86.71257684431548,,,,,,2024,3.629958194153816,30.564333350047,19.35031146739707,,25.916503905,54.575439455,CROSS RIVER__YAKURR,0.72186,cross_river__yakurr,cross_river,,,ok,none,high,7.2186,v1.3,7.558031154019446,1.3287423155684515,1.3287423155684515,10.0,none,100,2026-03-14
565,Billiri,Gombe,Gombe__Billiri,698.1913775206061,9.84733046591,11.1893181953,62.49999999999994,62.49999999999994,18.241535,1.902126,97,3.0525702956587417,0.9185012678098377,0.0,317765.0,455.1259299827455,0.2829457364341085,60,0.0859363233803745,5.059588557011095,1.888187811747676,100.0,,,,,,2024,2.895259531559076,24.13882569179267,19.586230376201904,,10.316406249,440.68994145,GOMBE__BILLIRI,0.46054,gombe__billiri,gombe,,,ok,none,high,4.6054,v1.3,6.947429704341259,0.0,0.0,3.1249999999999973,none,100,2026-03-14
566,Dunukofia,Anambra,Anambra__Dunukofia,87.44045252180645,6.187610255,6.96694226208,0.0,0.0,26.161524,0.0,73,4.971803743155256,0.1933280734024469,0.0,146828.0,1679.1770372343751,0.0381136950904392,118,1.3494898138887423,1.255251808603745,8.036614269757811,100.0,,,,,,2024,4.6,37.26666666666667,12.500000000000002,,0.852539063,187.2841797,ANAMBRA__DUNUKOFIA,0.1132,anambra__dunukofia,anambra,,,ok,low_dhs_sample,medium,1.132,v1.3,5.028196256844744,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
567,Osisioma Ngwa,Abia,Abia__Osisioma Ngwa,184.31546902641284,5.121061326913334,7.336736983200001,60.60606060606062,0.0,31.539534000000003,3.0985249999999995,108,3.2478565650308098,0.4580118529800641,0.6666666666666666,332527.0,1804.1187848012264,0.1860465116279069,388,2.1050864696787803,0.0241604147787112,11.668225437332907,99.99999999999989,,,,,,2024,4.612964651897812,27.95726696221493,12.752838185324595,,0.7275390626666667,63.022135420000005,ABIA__OSISIOMA NGWA,0.15006,abia__osisioma_ngwa,abia,,,ok,none,high,1.5006,v1.3,6.75214343496919,1.0658141036401503e-14,1.0658141036401503e-14,3.030303030303031,none,100,2026-03-14
568,Ola Oluwa,Osun,Osun__Ola Oluwa,338.478582436344,7.739352359694684,4.216907391807263,25.79419738510648,0.0,0.0,0.0,46,3.8396367369765367,0.8291753948437197,0.8409090909090909,119803.0,353.9455853828824,0.1957364341085271,34,0.1004494870998055,1.9997014268111075,2.8379923708087444,99.99999999999996,,,,,,2024,,,,,,,OSUN__OLA OLUWA,0.28978,osun__ola_oluwa,osun,,,ok,none,high,2.8978,v1.3,6.160363263023463,3.552713678800501e-15,3.552713678800501e-15,1.289709869255324,none,100,2026-03-14
569,Wamba,Nasarawa,Nasarawa__Wamba,1269.002541267313,8.86548108273,8.54864966137,0.0,0.0,8.342206,0.0,69,6.363552522364659,0.9816781464759295,0.0,108430.0,85.44506135638969,0.1421188630490956,0,0.0,27.11461368647804,0.0,99.38638129478916,,,,,,2024,2.266666666666667,34.933333333333344,29.76666666666668,,44.28222656,284.9384766,NASARAWA__WAMBA,0.34217,nasarawa__wamba,nasarawa,,,ok,low_dhs_sample,medium,3.4217,v1.3,3.6364474776353406,0.06136187052108433,0.06136187052108433,0.0,low_dhs_sample,80,2026-03-14
570,Boripe,Osun,Osun__Boripe,82.59088727180065,7.90064475643,4.71335908791,0.0,0.0,4.551384,0.0,64,2.96935532512121,0.2534618616529721,1.0,215535.0,2609.67047479088,0.1892764857881136,20,0.2421574662853717,3.730729888788492,0.9279235391003782,99.99999999999991,,,,,,2024,4.25925925925926,36.407407407407405,17.88888888888889,,5.551757813,426.7431641,OSUN__BORIPE,0.45019,osun__boripe,osun,,,ok,low_dhs_sample,medium,4.5019,v1.3,7.03064467487879,8.881784197001252e-15,8.881784197001252e-15,0.0,low_dhs_sample,80,2026-03-14
571,Yala,Cross River,Cross River__Yala,1621.1932338113672,6.776156878506666,8.678065510629999,0.0,0.0,37.844217,0.0,124,3.9511711717453024,2.205699142077852,0.6666666666666666,313831.0,193.58025524335216,0.3540051679586563,35,0.0215890365627274,10.360794402582073,1.1152499275087548,98.67853535395112,,,,,,2024,2.535228716966855,37.14468907285639,28.499354996099346,,23.596028646666667,86.86132813666667,CROSS RIVER__YALA,0.4489,cross_river__yala,cross_river,,,ok,low_dhs_sample,medium,4.489,v1.3,6.048828828254697,0.13214646460488844,0.13214646460488844,0.0,low_dhs_sample,80,2026-03-14
572,Aguata,Anambra,Anambra__Aguata,187.32988295457943,5.97932172322,7.09550224946,78.04232804232808,78.04232804232808,21.344229,1.507583,140,2.5672199025556672,0.2332597441393264,1.0,545337.0,2911.10521930035,0.233204134366925,65,0.3469814798088572,0.841072759860231,1.1919235261865595,100.0,,,,,,2024,4.239309122015887,48.995320720347486,16.164145267904686,,1.5239257815,268.2778244,ANAMBRA__AGUATA,0.74515,anambra__aguata,anambra,,,ok,none,high,7.4515,v1.3,7.432780097444333,0.0,0.0,3.902116402116404,none,100,2026-03-14
573,Calabar Municipal,Cross River,Cross River__Calabar Municipal,65.00012246754878,5.01702954166,8.32931846092,0.0,0.0,4.061644,0.0,95,3.407594991194057,0.1060878008932369,1.0,278789.0,4289.053457386715,0.1104651162790697,454,6.984602224813636,0.1221660357157363,16.2847171158116,100.0,,,,,,2024,4.8016450757868325,45.02626853817703,12.03702018622884,,9.3481445325,31.223145485,CROSS RIVER__CALABAR MUNICIPAL,0.06856,cross_river__calabar_municipal,cross_river,,,ok,low_dhs_sample,medium,0.6856,v1.3,6.592405008805943,0.0,0.0,0.0,low_dhs_sample,80,2026-03-14
574,Onitsha North,Anambra,Anambra__Onitsha North,40.61529480136651,6.151985373512,6.811078661362001,19.13875598086124,0.0,50.60789100000001,1.507736,136,7.168723282010195,0.2840791419453734,0.8,189713.0,4670.974344217171,0.0277777777777777,326,8.02653290082808,0.1765724558502351,17.18385139658326,99.99999999999994,,,,,,2024,4.864037382877575,56.4724167468852,12.264169051945023,,1.250390625,92.89727323,ANAMBRA__ONITSHA NORTH,0.05045,anambra__onitsha_north,anambra,,,ok,none,high,0.5045,v1.3,2.8312767179898053,5.329070518200751e-15,5.329070518200751e-15,0.9569377990430621,none,100,2026-03-14
575,Ukum,Benue,Benue__Ukum,1621.4615233417687,7.648781382759999,9.55379266898,132.21153846153848,132.21153846153848,21.3382,2.26077,105,3.211706517317216,2.003230060448661,0.5,326929.0,201.6261226638373,0.3914728682170543,0,0.0,61.06879203285397,0.0,98.14203822726228,,,,,,2024,2.218371036942463,35.93887725435662,21.889032837968056,,24.6020507815,166.7875977,BENUE__UKUM,0.81113,benue__ukum,benue,,,ok,none,high,8.1113,v1.3,6.788293482682784,0.1857961772737724,0.1857961772737724,6.610576923076924,none,100,2026-03-14
576,Isa,Sokoto,Sokoto__Isa,2163.723888184334,13.1567132761,6.45575697747,125.87412587412584,125.87412587412584,5.613764,0.431828,43,1.8847910511874184,3.463309625514777,0.0,228142.0,105.4395162182375,0.7060723514211886,0,0.0,73.72797341171109,0.0,58.00761264834875,,,,,,2024,1.5666666666666669,31.23333333333333,22.799999999999983,,11.15332031,323.0146484,SOKOTO__ISA,0.87451,sokoto__isa,sokoto,,,ok,none,high,8.7451,v1.3,8.115208948812581,4.1992387351651255,4.1992387351651255,6.2937062937062915,none,100,2026-03-14
577,Ogun Waterside,Ogun,Ogun__Ogun Waterside,1051.511306804621,6.49721509929853,4.412553978221256,78.91413720078602,58.82352941176472,0.0,0.0,43,3.696635202283317,1.0739393164357955,0.7562091503267974,116322.0,110.62363214475025,0.2435400516795865,24,0.022824290946459,2.713037108578882,2.0632382524372,85.04034163999273,,,,,,2024,,,,,,,OGUN__OGUN WATERSIDE,0.65071,ogun__ogun_waterside,ogun,,,ok,none,high,6.5071,v1.3,6.303364797716683,1.4959658360007264,1.4959658360007264,3.9457068600393006,none,100,2026-03-14
578,Ifelodun,Osun,Osun__Ifelodun,160.89629098785207,7.89928152017,4.660860459765,0.0,0.0,12.750835,0.0,57,3.615443652993524,0.3951382885407347,1.0,157657.0,979.8672115561905,0.1395348837209302,96,0.5966576321342806,0.3747814741615272,6.089168257673303,98.55094486032176,,,,,,2024,4.197526941450019,23.650642428661616,15.425621716640942,,4.663085938,380.6894531,OSUN__IFELODUN,0.03364,osun__ifelodun,osun,,,ok,low_dhs_sample,medium,0.3364,v1.3,6.384556347006476,0.14490551396782436,0.14490551396782436,0.0,low_dhs_sample,80,2026-03-14
579,Arochukwu,Abia,Abia__Arochukwu,447.4889752192639,5.496473747043068,7.810273857445486,49.97177172282411,0.0,0.0,0.0,72,2.8694175879356933,2.1515867269748403,0.4142857142857142,250922.0,560.7333675138061,0.4521963824289405,75,0.1676018944673462,3.2140612663725263,2.9889766540996807,99.7754532459037,,,,,,2024,,,,,,,ABIA__AROCHUKWU,0.09897,abia__arochukwu,abia,,,ok,none,high,0.9897,v1.3,7.130582412064307,0.022454675409630198,0.022454675409630198,2.4985885861412056,none,100,2026-03-14
580,Ijebu Ode,Ogun,Ogun__Ijebu Ode,218.0660478238652,6.83659018072,3.93414322832,200.0,200.0,11.216730000000002,2.243346,105,4.185251174859794,1.036158201329104,1.0,250881.0,1150.4817118648375,0.2021963824289405,411,1.8847500750413475,1.6612446106775258,16.382268884451193,99.99999999999996,,,,,,2024,4.433333333333333,33.966666666666654,14.966666666666663,,0.708007813,90.40625,OGUN__IJEBU ODE,0.52911,ogun__ijebu_ode,ogun,,,ok,none,high,5.2911,v1.3,5.814748825140206,3.552713678800501e-15,3.552713678800501e-15,10.0,none,100,2026-03-14
581,Magumeri,Borno,Borno__Magumeri,4799.240927263891,12.19372622339287,12.647590632352047,107.79447266154216,91.45805884936324,0.0,0.0,17,0.7580791167040504,11.448579636966716,0.7314814814814814,224251.0,46.7263476451157,0.9799741602067183,0,0.0,41.57163691043135,0.0,21.595552655783205,,,,,,2024,,,,,,,BORNO__MAGUMERI,0.62937,borno__magumeri,borno,,,ok,none,high,6.2937,v1.3,9.24192088329595,7.84044473442168,7.84044473442168,5.389723633077108,none,100,2026-03-14
582,Boki,Cross River,Cross River__Boki,2886.8154044320268,6.423411014806667,8.857644542516667,68.45238095238098,62.5,13.486339,0.6753979999999999,131,4.740176797739189,3.4102389624921914,0.3333333333333333,276361.0,95.73213430124858,0.4198966408268734,1,0.0003464024746662,35.16543971564383,0.0361845557079327,73.30764820878713,,,,,,2024,3.132991477799548,38.4187968662308,19.784944650041528,,46.20019533000001,167.60710653333334,CROSS RIVER__BOKI,0.28849,cross_river__boki,cross_river,,,ok,none,high,2.8849,v1.3,5.259823202260811,2.669235179121287,2.669235179121287,3.422619047619049,none,100,2026-03-14
583,Kwami,Gombe,Gombe__Kwami,1925.9552950212687,10.424369275175,11.171039925575,136.4734970847314,141.31331463454865,77.728972,7.978668,79,2.552429816257362,7.793461263484279,0.25,309509.0,160.70414552201848,0.695736434108527,71,0.0368648224512479,7.895168936142063,2.2939559108135787,81.69677467213464,,,,,,2024,2.2718245051614767,29.33267377801592,20.90993131486254,,27.42163086075,441.247070325,GOMBE__KWAMI,0.82665,gombe__kwami,gombe,,,ok,none,high,8.2665,v1.3,7.447570183742638,1.8303225327865356,1.8303225327865356,6.82367485423657,none,100,2026-03-14
584,Ekiti East,Ekiti,Ekiti__Ekiti East,311.0594445214502,7.76240125859,5.74508866424,274.72527472527463,274.72527472527463,4.282603,0.988293,36,1.6991872221120898,4.104536280142177,1.0,211866.0,681.1109700460809,0.774547803617571,55,0.1768150781745747,4.855272741894008,2.595980478226804,97.97094065731584,,,,,,2024,3.6666666666666665,35.93333333333334,17.800000000000004,,3.087890625,539.0644531,EKITI__EKITI EAST,0.53558,ekiti__ekiti_east,ekiti,,,ok,none,high,5.3558,v1.3,8.30081277788791,0.20290593426841674,0.20290593426841674,10.0,none,100,2026-03-14
585,Moro,Kwara,Kwara__Moro,3199.549441564234,8.78132690184,4.628059465725,0.0,0.0,17.00292,0.0,78,4.740344586587256,7.292548665931436,0.5,164545.0,51.42755347439022,0.5071059431524547,273,0.0853245136498133,10.441211407199166,16.591206053055394,58.964516344705096,,,,,,2024,2.6324513254216706,50.41735165337224,22.223404685251,,22.711425785,272.65234375,KWARA__MORO,0.03622,kwara__moro,kwara,,,ok,low_dhs_sample,medium,0.3622,v1.3,5.259655413412744,4.10354836552949,4.10354836552949,0.0,low_dhs_sample,80,2026-03-14
586,Ezinihitte,Imo,Imo__Ezinihitte,114.60682132739451,5.51978329361,7.35308374782,133.33333333333331,133.33333333333331,5.599380000000001,0.746584,57,2.1671355790434186,1.3503497468480632,0.0,263020.0,2294.9768343075943,0.4599483204134367,26,0.2268625872252964,2.370789126778546,0.988517983423314,100.0,,,,,,2024,3.5666666666666664,22.7,17.799999999999997,,0.130859375,122.0234222,IMO__EZINIHITTE,0.88745,imo__ezinihitte,imo,,,ok,none,high,8.8745,v1.3,7.832864420956581,0.0,0.0,6.666666666666666,none,100,2026-03-14
587,Kala Balge,Borno,Borno__Kala Balge,3323.3167585575025,11.880467245015456,14.461876480484458,107.79447266154216,91.45805884936324,0.0,0.0,17,1.8449984263248715,11.50028758607707,0.7314814814814814,92141.0,27.7256147078782,0.8152454780361758,0,0.0,80.2838052041834,0.0,26.56657189945255,,,,,,2024,,,,,,,BORNO__KALA BALGE,0.64683,borno__kala_balge,borno,,,ok,none,high,6.4683,v1.3,8.15500157367513,7.343342810054745,7.343342810054745,5.389723633077108,none,100,2026-03-14
588,Awe,Nasarawa,Nasarawa__Awe,2644.0062807504537,8.16809711315,9.12530633602,78.94736842105266,78.94736842105266,31.489498,2.4860130000000003,66,3.8990961186270456,11.284648840491917,0.0,169270.0,64.02027152218253,0.5626614987080103,0,0.0,70.88347969213474,0.0,60.01976916243986,,,,,,2024,3.500000000000001,28.46666666666668,23.66666666666668,,71.64160156,138.5322266,NASARAWA__AWE,0.62354,nasarawa__awe,nasarawa,,,ok,none,high,6.2354,v1.3,6.100903881372954,3.9980230837560145,3.9980230837560145,3.9473684210526327,none,100,2026-03-14
589,Orolu,Osun,Osun__Orolu,79.45976614567658,7.897079314644629,4.473505534245975,25.79419738510648,0.0,0.0,0.0,22,1.357044603588766,2.672018335650898,0.8409090909090909,162117.0,2040.240084557823,0.7545219638242894,38,0.4782294467156267,2.2702574145831385,2.343986133471505,100.0,,,,,,2024,,,,,,,OSUN__OROLU,0.1837,osun__orolu,osun,,,ok,none,high,1.837,v1.3,8.642955396411233,0.0,0.0,1.289709869255324,none,100,2026-03-14
590,Obubra,Cross River,Cross River__Obubra,1723.5578389190591,6.00789718132,8.332050566285,55.55555555555552,55.55555555555552,15.006165,1.063338,99,3.8557858208344857,2.978161266547257,0.5,256757.0,148.96918119152116,0.4354005167958656,87,0.050476983153964,2.0439193487106686,3.388417842551518,73.36364600345006,,,,,,2024,3.0790852796284494,44.60598018516832,30.17926220559148,,38.704589845,40.068359375,CROSS RIVER__OBUBRA,0.11061,cross_river__obubra,cross_river,,,ok,none,high,1.1061,v1.3,6.144214179165514,2.6636353996549946,2.6636353996549946,2.777777777777776,none,100,2026-03-14
591,Akoko-Edo,Edo,Edo__Akoko-Edo,1398.5483087187151,7.3109193965,6.1667423743,71.4285714285714,71.4285714285714,26.426238999999995,0.96136,59,1.5399553151949217,1.0225082643142005,0.5,383128.0,273.94691882399405,0.5264857881136951,69,0.0493368727914837,10.070010056102628,1.800964690651688,93.92174775229094,,,,,,2024,3.822831176565448,36.15122435210971,21.89208435773488,,28.3945312515,347.14356995,EDO__AKOKO EDO,0.49418,edo__akoko-edo,edo,,,ok,none,high,4.9418,v1.3,8.460044684805078,0.607825224770906,0.607825224770906,3.5714285714285703,none,100,2026-03-14
592,Osogbo,Osun,Osun__Osogbo,95.4773429203585,7.768885328873334,4.5633086914200005,156.9023569023569,181.81818181818187,33.622179,4.85553,134,5.550837803690893,0.7986288875066011,1.0,241405.0,2528.4009024147817,0.1253229974160206,741,7.761003577760831,0.248907280568994,30.69530457115636,100.0,,,,,,2024,4.439631007427186,30.597590977017287,13.508638075977638,,0.8707682293333333,330.7613932333333,OSUN__OSOGBO,0.53169,osun__osogbo,osun,,,ok,none,high,5.3169,v1.3,4.449162196309107,0.0,0.0,7.845117845117845,none,100,2026-03-14
593,Ise/Orun,Ekiti,Ekiti__Ise/Orun,438.7554803916101,7.495074311874999,5.456058768069999,0.0,0.0,7.537662,0.0,49,2.838785926573933,2.3006844545266536,0.5,172609.0,393.4059122086367,0.4780361757105943,15,0.0341876071533324,4.643105247196679,0.8690160999716122,92.08458724251471,,,,,,2024,3.459466485814401,25.816005425568,25.65814400361705,,20.69970703,382.38525395,EKITI__ISE ORUN,0.44631,ekiti__ise/orun,ekiti,,,ok,low_dhs_sample,medium,4.4631,v1.3,7.161214073426067,0.7915412757485285,0.7915412757485285,0.0,low_dhs_sample,80,2026-03-14
594,Njaba,Imo,Imo__Njaba,57.52425331012018,5.7133402514016645,7.002442239650297,96.60989013832808,83.33333333333331,0.0,0.0,28,1.232258774342612,0.6818507256107053,0.2825396825396825,227225.0,3950.073002686409,0.5387596899224806,10,0.1738397184590784,1.244662097303629,0.4400924194080757,100.0,,,,,,2024,,,,,,,IMO__NJABA,0.86417,imo__njaba,imo,,,ok,none,high,8.6417,v1.3,8.767741225657389,0.0,0.0,4.830494506916404,none,100,2026-03-14
595,Obi,Benue,Benue__Obi,524.6654036505232,7.05831681508,8.326597439035,250.0,250.0,12.97703,0.765823,60,4.03863628714704,1.7866141760471714,0.0,148565.0,283.16141862282643,0.3042635658914728,12,0.0228717196074036,0.9919007402840776,0.807727257429408,99.93708119771009,,,,,,2024,1.9144178629003623,35.99532763576669,23.580003816859048,,26.336425785000003,84.35596085,BENUE__OBI,0.7969,benue__obi,benue,,,ok,none,high,7.969,v1.3,5.96136371285296,0.006291880228991076,0.006291880228991076,10.0,none,100,2026-03-14
