lga_name,year,facilities_per_10k,avg_distance_km,u5mr_mean,coverage_5km,towers_per_10k,population_density,pop_pct_60min
Isokan,2018,-0.161389,-0.1394418,0.42344105,-0.09947688,-0.11128236,0.07414261,0.0
Irewole,2018,0.2397768,-0.40118858,-1.0040553,-0.14227334,-0.26012334,0.1038695,0.0
Essien Udim,2018,1.0443046,0.51030505,-0.31376702,-0.23813239,-0.16411172,0.12854083,0.0
Onna,2018,0.6871269,-0.66058975,-1.2180543,-0.29183495,0.098017946,0.11199622,0.0
Udenu,2018,-0.6133395,-0.4190886,-0.90870756,-0.24704723,-0.26566967,0.11464401,0.0
Ogu Bolo,2018,1.1240869,0.5391374,-0.51451725,0.22489351,0.3424213,0.15567844,0.0
Enugu South,2018,-0.52316725,-0.32327443,-0.274681,-0.22331838,-0.3284369,0.18414637,0.0
Ikot Ekpene,2018,0.14894857,-0.49852413,-0.24304208,-0.24679609,-0.34764943,0.11583133,0.0
Nsit Ubium,2018,0.65587294,0.05379844,-0.15775596,-0.26190934,-0.12640531,0.11427073,0.0
Urue Offong/Oruko,2018,0.6385714,-0.40784216,1.3309938,-0.27654582,0.031071179,0.11718698,0.0
Abak,2018,0.72826105,0.0566613,0.3764354,-0.2541311,-0.25531584,0.116135694,0.0
Nkanu East,2018,-0.734279,-0.2665119,-0.93020314,-0.25201577,-0.06329653,-0.070157334,0.0
Igbo-Eze-South,2018,-0.6292213,0.030849697,-0.005833955,-0.2516087,0.17781958,0.14895026,0.0
Nsukka,2018,0.04066792,-0.35314873,1.1728531,-0.045536354,-0.13706553,0.09553283,0.0
Tai,2018,0.9067577,-0.13439293,-0.69996524,-0.24229267,-0.16263527,0.10955712,0.0
Ife North,2018,0.47754246,0.12443715,-1.2627167,-0.30415055,-0.07857218,0.06635334,0.0
Ayedade,2018,-0.73398274,0.16500324,-0.59860456,0.13333616,-0.112875246,-0.049932376,0.0
Ayedire,2018,-0.46551195,0.18007034,-1.1821902,-0.08101228,0.12774144,0.025256949,0.0
Ahoada East,2018,0.4816244,-0.07582006,-0.8574375,-0.2536609,-0.15718627,0.08919872,0.0
Iseyin,2018,0.23678339,-0.5088058,-0.7327116,0.3170065,-0.124413036,-0.11388882,0.0
Itesiwaju,2018,0.8170495,0.73890007,-0.17718461,0.28624246,0.017762719,-0.1252376,0.0
Kajola,2018,0.86535054,-0.79019296,-0.3251699,0.26033074,0.27616873,0.06392847,0.0
Nkanu West,2018,-0.021241596,-0.3703069,1.2870963,-0.2476654,-0.2384487,0.10168457,0.0
Afikpo North,2018,-0.69540036,-0.45392576,0.53271276,-0.24753027,0.3788609,0.11916259,0.0
Donga,2018,-0.9197491,0.5760578,-0.5078722,0.31950316,0.33241394,-0.14079395,0.0
Oji-River,2018,-1.1848935,-0.28690916,0.38313526,-0.26860708,-0.3068674,-0.02569014,0.0
Oyun,2018,-0.46020943,0.11872828,-0.76064354,-0.17343903,-0.09455537,-0.05126312,0.0
Ogbia,2018,0.7145915,0.3569539,-0.3052998,-0.018789813,0.08733342,0.0090638595,0.0
Asari-Toru,2018,1.135828,-0.7014319,-0.029555833,0.22636454,0.33988163,0.15283841,0.0
Uyo,2018,0.50580627,-0.8017659,-1.0270544,-0.2724824,-0.413377,0.11465428,0.0
Ikono,2018,0.7963788,-0.7500707,0.5687969,-0.30575424,0.024521539,0.09796948,0.0
Baruten,2018,-0.71046895,0.7765152,-1.1162269,0.38624316,0.048497446,-0.13178112,0.0
Lagelu,2018,-1.1020192,-0.05768968,-0.7477371,-0.27996653,-0.33067805,0.07635963,0.0
Idah,2018,-1.1650596,-0.7024576,0.37248856,-0.2611164,0.027519515,0.07255215,0.0
Machina,2018,-0.35861716,0.34929842,1.2136363,0.20430017,0.32254592,-0.14466406,0.0
Ibaji,2018,-1.1164811,-0.6591818,0.94862664,0.09553394,0.3453964,-0.11735147,0.0
Municipal Area Council,2018,1.0722933,0.13452797,-0.2883049,0.16737324,-0.34944147,0.12404061,0.0
Kaiama,2018,-0.7846633,0.70456725,-0.29532683,0.32261953,0.00050715415,-0.13784757,0.0
Bakura,2018,0.8939346,0.516901,0.60293055,0.30041194,0.055567045,-0.08270397,0.0
Nguru,2018,0.6920476,0.5355604,0.98465043,0.07898251,-0.14666508,-0.012141128,0.0
Gummi,2018,0.4936963,0.7210029,0.2134858,0.31395596,0.36154312,-0.1337512,0.0
Ajingi,2018,0.9583631,-0.6784196,-1.2153746,0.067959756,0.25781888,-0.001042824,0.0
Port-Harcourt,2018,1.0486023,-0.49392995,-0.08575254,-0.27255285,-0.3686905,0.16096476,0.0
Augie,2018,-0.33826318,0.2599584,0.18147023,0.15924048,0.20574965,-0.08562673,0.0
Kebbe,2018,0.64303076,0.70639646,1.2700878,0.31156176,0.14299631,-0.11392077,0.0
Surulere,2018,0.024582408,-0.0676313,-0.31866953,-0.095494784,0.03576765,-0.06663003,0.0
Ringim,2018,0.9272208,0.45984045,1.2365924,0.02671832,-0.014963617,-0.03636674,0.0
Emuoha,2018,1.0690664,0.570962,0.03353832,0.1529376,-0.33052862,0.03892408,0.0
Isi-Uzo,2018,-0.48194033,-0.43326345,1.3240261,0.052350998,0.34405753,-0.04479918,0.0
Yenegoa,2018,0.06361507,0.07723087,-0.9710845,0.10397412,-0.3064802,0.096116275,0.0
Ilorin East,2018,-0.104137376,-0.07395387,-0.7139652,0.14972737,-0.32269406,0.095061675,0.0
Alkaleri,2018,0.657637,0.6990583,0.43740404,0.30899528,0.22283167,-0.12751175,0.0
Omumma,2018,0.0019486932,-0.7374893,1.0762316,-0.27382532,0.3385594,0.05880751,0.0
Birnin Kudu,2018,0.9644854,-0.36526257,0.94576365,0.09584672,0.013209676,-0.032472517,0.0
Takum,2018,-1.1134238,-0.17336921,0.7797197,0.26615897,0.3590995,-0.12189378,0.0
Esan South-East,2018,0.108152926,0.43349767,-1.1705266,0.18272425,0.30867895,-0.0729038,0.0
Ifedayo,2018,-1.0490967,-0.5825531,-1.2451133,-0.2693634,0.38940617,0.026874494,0.0
Ori Ire,2018,-0.22811805,-0.08143599,-1.232861,0.26009288,-0.29050466,-0.17034638,0.0
Ifelodun,2018,-0.8750371,0.16358884,0.46731806,0.25859007,-0.17608736,-0.13420704,0.0
Maradun,2018,0.44833484,0.25824615,0.9506851,0.27257282,0.20221177,-0.13233055,0.0
Aninri,2018,0.5385366,0.3617487,0.49680093,-0.14237083,0.25270134,0.10345009,0.0
Abakaliki,2018,-1.1451294,-0.50398326,0.99567467,-0.24356386,-0.23394881,0.040866535,0.0
Pategi,2018,-0.54827183,-0.44486967,-0.051548034,0.26905018,0.044743583,-0.15203875,0.0
Biriniwa,2018,0.66847044,0.321296,0.9266906,0.06477312,0.22057821,-0.12351432,0.0
Ussa,2018,-1.1096438,-0.05933625,-0.6475347,-0.13341384,0.38146394,-0.09522347,0.0
Silame,2018,-0.25866243,0.19082066,1.3151054,0.094976716,0.32880104,-0.032943413,0.0
Takai,2018,0.8353155,-0.65519536,-1.034611,-0.17513506,0.036108743,0.028102841,0.0
Bwari,2018,0.63833493,-0.40911213,-0.3687634,0.12657128,-0.38792318,0.09357982,0.0
Edu,2018,-0.23163898,-0.051232204,-0.9671187,0.20589012,0.1118481,-0.13627946,0.0
Jema'A,2018,0.39829633,0.6125935,1.2793044,0.19714549,-0.16098863,0.00041785874,0.0
Gumel,2018,0.7377758,-0.6529962,1.0469551,-0.2911667,-0.08848541,0.061653785,0.0
Binji,2018,0.23097259,0.73001724,-0.7018109,0.30445898,0.34271452,-0.046082046,0.0
Kware,2018,0.03542832,-0.41141954,0.5917075,0.08842041,0.2706395,-0.035562243,0.0
Bunza,2018,-0.023995573,-0.06000232,1.0407412,0.1253094,-0.14264704,-0.09553056,0.0
Mopa-Muro,2018,-1.1324135,0.27118734,0.6695689,0.29277912,-0.09891861,-0.12819868,0.0
Sokoto North,2018,1.1224246,-0.7261274,-0.9682946,-0.26492414,-0.15913497,0.15381365,0.0
Musawa,2018,-0.61421746,-0.525856,0.9760187,-0.24946067,0.21273144,-0.043727677,0.0
Ethiope West,2018,0.80064034,0.0046506235,-1.1980867,0.17077965,-0.32181063,0.090097725,0.0
Ishielu,2018,-0.7668193,-0.35204336,-0.35099906,-0.2352618,-0.10962976,-0.056025207,0.0
Sakaba,2018,-1.0090121,0.6246705,-0.3523891,0.094570406,0.2815689,-0.12859794,0.0
Kudan,2018,0.032149356,-0.27302366,1.2543213,-0.27534935,-0.010804178,0.055940434,0.0
Kachia,2018,0.024242949,-0.06404724,0.1811729,0.26201895,-0.086500175,-0.14038289,0.0
Sabon Birni,2018,0.5853275,0.33141685,1.0807874,0.2061312,0.32114366,-0.119408555,0.0
Uzo-Uwani,2018,-0.5613338,0.79727966,1.1093342,0.105350785,0.34390572,-0.038460873,0.0
Jaba,2018,0.038193412,-0.58285373,1.2711613,-0.103634745,0.082501404,0.019749895,0.0
Ibesikpo Asutan,2018,0.49349523,-0.6595325,-1.2752981,-0.28479412,-0.34487027,0.097162746,0.0
Sokoto South,2018,0.8092495,-0.6179865,-0.38359594,-0.22602263,-0.19696815,0.15535392,0.0
Yabo,2018,0.9048971,0.7159897,-0.65231675,0.2533002,-0.07844871,-0.011389329,0.0
Damboa,2018,1.0462998,0.49778172,0.34596434,0.30886638,0.3185752,-0.16253877,0.0
Matazu,2018,-0.7158133,0.15187879,1.3252513,-0.26425263,0.36200997,-0.036709312,0.0
Sandamu,2018,-0.06124036,-0.7526613,0.8068445,-0.29450777,0.048172504,0.016780853,0.0
Mashi,2018,-0.037813887,0.025622837,1.2264926,-0.13815688,0.13432838,-0.04758478,0.0
Dan Musa,2018,-0.66847247,0.106402785,0.5965232,0.21171163,0.34304884,-0.08406404,0.0
Kura,2018,0.7215024,0.017248457,0.055341,-0.26333714,-0.2728484,0.116207115,0.0
Lere,2018,0.5204679,-0.39347583,-0.64904743,0.19540815,-0.15964262,-0.10935173,0.0
Zango,2018,0.46607167,-0.24979712,-1.2511702,-0.3195953,0.20497783,-0.026236907,0.0
Wurno,2018,0.8125084,0.66996026,1.0359159,0.09366387,0.33352643,0.038752668,0.0
Gudu,2018,0.4167174,0.71708924,0.78742135,0.28885636,0.31149915,-0.124488294,0.0
Gwiwa,2018,0.6737019,0.07839319,1.0611563,-0.30225915,0.14616983,0.0021170562,0.0
Birnin Kebbi,2018,0.008895591,-0.6633246,0.67887086,0.050586957,-0.23900147,-0.023718921,0.0
Suru,2018,-0.519841,0.4996764,1.3078953,0.13840517,0.063404515,-0.104130246,0.0
Numan,2018,-0.9109097,-0.043697592,-0.7912155,0.15238158,-0.22113867,-0.111195475,0.0
Biu,2018,0.7867124,0.7389482,-0.26790497,0.34348175,0.3758213,-0.121965,0.0
Kaduna South,2018,0.88201255,-0.6820963,0.06662683,-0.26477426,-0.3454313,0.16566473,0.0
Dikwa,2018,0.9029836,0.7014529,-0.3604423,0.3362398,0.37282196,-0.1416257,0.0
Zaria,2018,0.8873839,-0.19835487,0.8776115,-0.071145505,-0.22304392,0.15162165,0.0
Kalgo,2018,-0.60701776,0.3839215,1.2953678,0.009950603,-0.19160894,-0.052306887,0.0
Yankwashi,2018,0.7485071,-0.7156942,0.3631904,-0.30294073,0.25376588,-0.014230021,0.0
Kaura,2018,0.7107582,-0.2604696,-0.5116524,-0.024708569,0.111176975,0.08257625,0.0
Lamurde,2018,-0.2044633,-0.2405347,1.3150139,0.090706564,-0.13319786,-0.110711284,0.0
Monguno,2018,-0.027925424,0.6874345,-0.32113478,0.28866237,0.34187302,-0.14394489,0.0
Enugu East,2018,-0.33421233,-0.54237616,-0.9375466,0.069236286,-0.35607493,0.1321741,0.0
Ngala,2018,1.1664497,0.7390721,-0.3201644,0.37038553,0.39317274,-0.029517377,0.0
Gubio,2018,1.1805667,0.74570006,-0.6534819,0.36857498,0.36253127,-0.123249024,0.0
Yagba East,2018,-0.28558475,0.5012395,0.7920718,0.24249831,0.23024224,-0.087460786,0.0
Chibok,2018,-0.5725748,0.21481043,-0.35509834,0.18581972,0.31625792,-0.14211091,0.0
Tureta,2018,-0.06159405,0.73595136,0.98503244,0.30997247,0.03956167,-0.12288295,0.0
Gashaka,2018,-0.5076214,-0.30812418,0.66881424,0.30631274,0.030816851,-0.12917578,0.0
Bauchi,2018,0.11849581,0.43301687,-0.25978625,0.18687606,-0.33394265,-0.04549842,0.0
Hawul,2018,0.15141818,-0.2107177,-0.95597816,0.20950864,0.29193202,-0.1651799,0.0
Uruan,2018,1.0034479,0.50914377,-0.50978714,0.21287172,0.024341302,0.13983308,0.0
Mayo-Belwa,2018,-0.9882365,-0.5259641,1.2296715,0.039325755,-0.11085049,-0.17857705,0.0
Mubi South,2018,-0.77310663,-0.29435176,1.0450239,-0.25770107,0.0077210367,-0.02000283,0.0
Etsako West,2018,-0.074545145,0.38185623,0.42617238,0.17469716,-0.34497175,-0.0024858294,0.0
Fune,2018,0.9077046,0.53188056,0.36564946,0.30243573,0.09115873,-0.15366088,0.0
Mobbar,2018,1.1654419,0.7468244,-0.8044593,0.37126464,0.3513482,-0.14625606,0.0
Potiskum,2018,1.0136794,0.5424896,-0.94766355,0.068656944,-0.1649614,0.11917496,0.0
Gwoza,2018,1.0755607,0.6850323,-0.33675683,0.34294373,0.3626027,-0.13630353,0.0
Guzamala,2018,1.0663205,0.5729747,-0.32477877,0.34136578,0.3591634,-0.16788794,0.0
Maiha,2018,-0.7405345,0.74221784,1.3173083,0.18349828,0.21992283,-0.124366246,0.0
Gulani,2018,-0.24263981,0.5169219,0.42448926,0.2633713,0.31771713,-0.14660285,0.0
Zing,2018,-0.75617373,-0.2600261,1.3260404,-0.10364062,0.018056389,-0.058708552,0.0
Orelope,2018,0.64414907,-0.20119177,-0.71588755,0.31014046,0.11095434,-0.09207227,0.0
Nsit Ibom,2018,0.64780545,-0.18285508,-1.2334139,-0.25786194,-0.17578302,0.11049904,0.0
Fufore,2018,-0.7181888,-0.14470397,0.34696287,0.21149333,0.24656665,-0.14509301,0.0
Mkpat Enin,2018,0.77979404,-0.61163074,-1.0334829,-0.30387062,0.075907834,0.09301058,0.0
Owan West,2018,-0.49064896,0.46374393,-0.606322,0.26624003,-0.15947138,-0.037781693,0.0
Kaga,2018,0.8610586,0.15928087,-0.3816874,0.31906018,-0.14272638,-0.14354347,0.0
Karim Lamido,2018,-1.0984852,-0.39831045,0.6131322,0.27647606,0.34713414,-0.12668094,0.0
Kukawa,2018,1.130131,0.7528902,-1.1523468,0.36544284,0.3248253,-0.16376574,0.0
Gombi,2018,-0.58435464,0.6281873,0.3749156,0.23310827,-0.023059893,-0.13168539,0.0
Guyuk,2018,-0.2406976,-0.14263968,0.23722483,-0.050912637,0.24053371,-0.017160207,0.0
Tudun Wada,2018,1.0580624,0.53022116,0.78576344,0.25247175,0.2062767,0.0037058957,0.0
Saki West,2018,-0.23078261,0.7550336,-1.2052319,0.36207134,-0.1238542,-0.020790324,0.0
Toungo,2018,-1.0844238,0.54482836,0.5236472,0.31190994,0.17119116,-0.11593472,0.0
Abua/Odual,2018,1.1556432,0.709231,-1.1658944,0.13588968,0.32667905,0.15482843,0.0
Bungudu,2018,-0.017546086,0.44495544,0.07195871,0.10973497,-0.1616627,-0.08362591,0.0
Shani,2018,-0.25201198,0.13691598,-0.5463626,0.11218559,0.30389068,-0.1331557,0.0
Shagari,2018,0.6226702,0.6762839,-0.6530366,0.314654,0.0018106055,-0.06985894,0.0
Yunusari,2018,0.02510236,0.38824487,0.3413034,0.28214392,0.32441455,-0.14008555,0.0
Ganye,2018,-0.5875812,-0.03518296,0.44203565,0.21542074,-0.0026329088,-0.12285495,0.0
Jada,2018,-0.6760442,-0.2734042,-0.5507718,0.25580457,0.103066765,-0.15223226,0.0
Bali,2018,-0.68888026,-0.3021876,0.58829314,0.3279272,0.15849836,-0.12220845,0.0
Shelleng,2018,-0.26659033,0.2381882,0.47366002,0.1150299,0.15812364,-0.09334355,0.0
Okitipupa,2018,0.55482423,0.5612072,-0.730564,0.20249812,-0.2061387,0.07901973,0.0
Bayo,2018,-0.34533146,0.1645354,0.20567092,0.10364837,0.320494,-0.13542014,0.0
Ikot Abasi,2018,0.49314862,0.15548944,0.19104284,-0.25816014,-0.21648003,0.083698444,0.0
Maiduguri,2018,1.0750257,-0.7054769,-0.9318376,-0.269701,-0.089200415,0.14901292,0.0
Gujba,2018,0.96584666,0.73753744,0.35683808,0.31909454,0.33306736,-0.14297298,0.0
Esan North-East,2018,0.24146041,-0.09101008,-1.1805376,0.14323777,-0.0031821006,0.062034957,0.0
Tafawa-Balewa,2018,-0.100170545,0.16863766,1.0158329,0.11640893,0.12889968,-0.096419975,0.0
Nangere,2018,-0.93631,0.30440056,0.07222913,-0.11152633,0.055018142,-0.12148525,0.0
Ika,2018,0.20510606,-0.6445589,0.58181137,-0.2521603,0.3412374,0.09154307,0.0
Dambam,2018,0.20456761,-0.2940987,-0.5259724,0.06165036,0.11571404,-0.09671952,0.0
Ganjuwa,2018,0.019334082,0.6736496,0.14958239,0.2339768,0.10843737,-0.1404032,0.0
Nganzai,2018,1.0941373,0.16846478,-0.32843882,0.35513902,0.3665785,-0.15615949,0.0
Ahoada West,2018,1.0625883,0.1787136,0.56683034,0.06356101,0.036530547,0.14693935,0.0
Song,2018,-0.48297626,-0.6608326,-0.7543749,0.2580527,-0.079630785,-0.17812373,0.0
Oshimili North,2018,0.6370198,-0.1852105,-0.8633705,0.069607,-0.34979978,-0.012655243,0.0
Gokana,2018,1.0427283,-0.7057072,0.88915217,0.07820022,0.031207452,0.14372376,0.0
Bukkuyum,2018,0.8234277,0.72150433,1.2004012,0.30341431,0.32418567,-0.113611974,0.0
Damaturu,2018,-0.020134766,0.6843222,-0.0520145,0.29974842,-0.33702263,-0.14224933,0.0
Geidam,2018,0.6958432,0.74098426,0.35147315,0.31888217,0.35005096,-0.12599456,0.0
Tarmuwa,2018,0.4113981,0.68015885,0.35700274,0.30579254,0.31736174,-0.14786021,0.0
Madagali,2018,-0.25050572,0.5626657,0.6179897,0.09210013,0.3213441,-0.04534063,0.0
Michika,2018,-0.9680903,-0.24065709,0.7739874,-0.25558898,0.074370824,-0.059910536,0.0
Mubi North,2018,-0.6896144,0.18881075,-0.71202713,-0.052497096,-0.13615741,-0.038495705,0.0
Owan East,2018,-0.09145106,0.15813667,0.57035315,0.20182958,0.102930404,-0.09272875,0.0
Hong,2018,-0.8059275,0.4264741,-0.63093054,0.2535501,-0.2328707,-0.15112717,0.0
Nassarawa,2018,1.024269,-0.64850944,1.0233536,-0.2454516,-0.22745082,0.12435538,0.0
Sabuwa,2018,-0.22819813,0.34391767,0.9651725,0.20933422,0.32066867,-0.018169675,0.0
Ohaozara,2018,-0.5669201,-0.47025925,-0.8215891,-0.11647754,0.35828328,0.13090993,0.0
Kaura Namoda,2018,0.4111752,-0.52843696,0.16816904,0.12475692,0.06392434,0.021198716,0.0
Dutsi,2018,-0.48131025,-0.5668897,0.85409003,-0.27237388,0.15674554,-0.010669959,0.0
Kabo,2018,0.54442936,-0.41071543,0.1691609,-0.28939217,0.08503544,0.07429436,0.0
Dandume,2018,-0.51974374,0.13720134,1.3002921,-0.25378513,0.33344263,-0.007504994,0.0
Dawakin Tofa,2018,0.14245892,-0.27800503,-0.9219888,-0.2763581,0.18643837,0.13001259,0.0
Gezawa,2018,1.1193737,-0.25950256,-0.26980206,-0.042379446,-0.04665896,0.14029405,0.0
Bodinga,2018,0.77566046,-0.64447045,1.1901362,0.21205373,-0.14297934,-0.0015048506,0.0
Zurmi,2018,0.6879686,0.15865596,1.1957965,0.21322839,0.32307246,-0.08973874,0.0
Warawa,2018,1.0327494,-0.35179,0.38892913,-0.29046872,-0.009367516,0.081865184,0.0
Tangaza,2018,-0.056449622,-0.029826617,0.7756747,0.2364328,0.31118083,-0.13843545,0.0
Maigatari,2018,1.0448843,0.721665,0.8514076,0.09582485,0.21934006,-0.00744525,0.0
Danja,2018,-0.6560328,-0.50155187,1.1956533,-0.25639609,0.21374552,-0.045196675,0.0
Fagge,2018,0.07523427,-0.62454766,0.7336155,-0.24218203,-0.34303242,0.16054834,0.0
Jibia,2018,-0.047817606,-0.08191958,0.48087537,0.04696089,0.21290137,-0.06376965,0.0
Eleme,2018,1.0899419,-0.62133974,-0.38953298,-0.2638616,-0.34223974,0.120050885,0.0
Bebeji,2018,0.98081154,0.31837934,1.1597412,0.010066497,-0.2588605,0.030037165,0.0
Rano,2018,1.0232763,0.57962185,1.2243024,-0.093327664,0.32699975,0.09884081,0.0
Tarauni,2018,0.7775515,-0.7449226,-0.9494623,-0.26606593,-0.3137039,0.15179929,0.0
Etinan,2018,0.9691266,-0.35595044,1.3177614,-0.26128474,-0.08472927,0.11629301,0.0
Yewa South,2018,-0.25426733,0.15351138,-1.2161766,-0.051551804,0.09435504,-0.009305491,0.0
Argungu,2018,0.40280247,0.17610334,1.0779792,0.12022992,-0.05747214,-0.024523104,0.0
Kiru,2018,1.0330615,-0.38564652,1.2622004,0.04677208,0.14618927,0.03734276,0.0
Batagarawa,2018,-0.48864856,0.20810197,0.5887348,-0.2380792,-0.114045195,0.040613037,0.0
Bomadi,2018,0.66304684,-0.16288577,-1.2649559,-0.17413673,0.38359398,0.13181753,0.0
Kwaya Kusar,2018,-0.7739139,0.4161485,-0.35515136,0.098763764,0.34489807,-0.13116936,0.0
Igbo-Etiti,2018,-0.19296122,-0.3686021,-0.036056496,0.13179791,0.0004970361,0.11951453,0.0
Doguwa,2018,0.7212643,0.5118286,1.250306,0.28748205,0.31833974,-0.069872655,0.0
Bade,2018,0.78152823,0.5311302,0.55507267,0.28033492,0.030714149,-0.06845481,0.0
Itu,2018,1.0351678,-0.2849421,1.27817,-0.17445669,-0.3398691,0.12277409,0.0
Bama,2018,1.0789415,0.41243327,-0.30567372,0.3384755,0.35851613,-0.17172784,0.0
Gada,2018,0.8386509,0.16041148,0.40051028,0.0216667,0.3337849,-0.052948043,0.0
Gusau,2018,0.42514724,0.29818565,0.6227851,0.27175015,-0.3552968,-0.039513215,0.0
Lagos Mainland,2018,0.23788035,-0.716661,-0.9613807,-0.25060418,-0.286252,0.17462948,0.0
Kaita,2018,0.09079336,0.057500858,0.3456657,-0.10455936,0.33923078,-0.0003618381,0.0
Minjibir,2018,1.0705376,-0.23339488,0.8138966,-0.282034,0.2457351,0.13543129,0.0
Ini,2018,0.60803044,0.11324235,-0.72237486,-0.1683872,0.23152383,0.013007692,0.0
Talata Mafara,2018,0.2058436,0.16720904,0.49273282,0.16902538,-0.07463117,-0.065536305,0.0
Gwandu,2018,-0.1703461,-0.06111701,1.3488811,0.15180646,-0.081272505,-0.0387746,0.0
Birnin Magaji-Kiyaw,2018,0.39381227,0.13614255,0.71227366,0.24647215,0.3120782,-0.03667293,0.0
Shanono,2018,0.712558,-0.18699962,0.7850899,-0.2885702,0.34851182,0.023374418,0.0
Rogo,2018,1.0394754,0.15786438,0.67995566,0.040996946,0.30644375,0.02659283,0.0
Batsari,2018,-0.29727882,-0.17189582,0.8529238,0.09693401,0.33090395,-0.03279404,0.0
Eket,2018,0.07851707,-0.76357627,0.5416221,-0.2537033,-0.29682073,0.095640786,0.0
Okobo,2018,0.8233359,-0.5163729,-0.5214304,0.21275161,0.22262822,0.1050241,0.0
Kano Municipal,2018,1.0892984,-0.58513844,-0.29971495,-0.23503453,-0.1867188,0.15790074,0.0
Bursari,2018,-0.06375851,0.7049164,1.1218305,0.2830081,0.31026784,-0.12179148,0.0
Maiyama,2018,0.40568912,0.37567404,1.289304,0.17805772,-0.15843697,-0.05681741,0.0
Lagos Island,2018,0.24256246,-0.71899474,-1.2268255,-0.25871384,-0.31602466,0.17682286,0.0
Madobi,2018,0.96261704,0.0034161836,-0.2688887,-0.25521943,0.26134527,0.0850017,0.0
Miga,2018,0.8163399,0.29286435,0.59254,-0.08898574,0.1424872,-0.008361816,0.0
Rimi,2018,-0.44607967,-0.14494991,0.8243445,-0.24877207,0.041610986,0.039755084,0.0
Gabasawa,2018,1.0589148,-0.2870652,-0.95258117,-0.17209543,0.24417391,0.094003245,0.0
Aleiro,2018,-0.5393836,0.22543392,1.1927298,-0.2574137,-0.16320312,0.004331487,0.0
Ungogo,2018,0.9764034,-0.409262,0.9631689,-0.27044913,0.01636223,0.13535179,0.0
Tambuwal,2018,0.56759286,-0.35603014,1.3016601,0.23113343,-0.010257938,-0.11503895,0.0
Jega,2018,0.43124786,0.30632576,0.90822506,0.13179927,-0.22030589,-0.025881635,0.0
Katsina,2018,0.5006162,-0.15048526,-0.6422034,-0.27126238,-0.3344593,0.16584097,0.0
Dawakin Kudu,2018,1.0510429,0.37827158,0.7717199,-0.13062589,-0.2061551,0.118459605,0.0
Arewa Dandi,2018,-0.3685921,0.5774323,1.1579928,0.21823315,0.19285871,-0.14602318,0.0
Etim Ekpo,2018,0.7582714,-0.36042953,0.56233644,-0.26385367,-0.2043277,0.08488062,0.0
Albasu,2018,0.9692562,-0.23317929,1.1579739,-0.18754598,0.18175878,0.0811859,0.0
Marte,2018,1.0222712,0.57049155,-0.3245079,0.34193566,0.3587972,-0.16519175,0.0
Kumbotso,2018,0.9306706,-0.4854142,0.069049776,-0.26541466,-0.3385103,0.12943937,0.0
Kazaure,2018,0.99153024,0.15123126,1.2206298,-0.28085044,0.060849417,0.066442445,0.0
Malumfashi,2018,-0.4619323,-0.22616167,-0.026931461,-0.2551378,-0.16951676,-0.07004113,0.0
Udi,2018,-0.48819378,0.16619153,1.3046631,0.02694333,-0.26988736,0.077763535,0.0
Dutse,2018,0.6251454,0.34045035,0.7570548,0.03831007,-0.2728368,-0.011620491,0.0
Gwaram,2018,0.41229746,0.53288484,0.46984795,0.03546648,0.06003516,-0.07393255,0.0
Zangon Kataf,2018,0.7979348,0.5213441,0.7009352,0.2833992,0.08587568,-0.08006357,0.0
Kiyawa,2018,0.57190025,-0.35086703,1.274797,-0.05849408,0.044379037,-0.0710881,0.0
Zaki,2018,0.0007540873,0.3929737,1.0334057,0.037794046,0.12329256,-0.100954466,0.0
Opobo/Nkoro,2018,1.1651769,-0.59623796,-0.37109002,-0.06187651,0.38870746,0.16188926,0.0
Shira,2018,0.51572084,0.28179708,0.40015304,-0.101868525,0.24711372,-0.05024635,0.0
Dass,2018,-0.58953404,-0.06379251,-0.15655273,-0.10178541,0.16114506,-0.08157063,0.0
Enugu North,2018,-0.9391481,-0.72475684,-0.99359363,-0.25582728,-0.3473374,0.1506521,0.0
Buji,2018,0.21545531,-0.17462589,0.36706161,-0.107000306,0.34036484,-0.056427337,0.0
Ukanafun,2018,0.51136464,-0.2432245,0.6196911,-0.119253814,0.27802205,0.10750647,0.0
Agaie,2018,-0.74399763,0.55233526,-0.0075335014,0.14037383,-0.16067839,-0.13759546,0.0
Bagwai,2018,0.22014351,-0.27405068,0.24261756,-0.2619531,0.37062985,0.060289443,0.0
Kajuru,2018,-0.4151774,0.20741569,-0.28606427,0.24102072,0.07453898,-0.14074297,0.0
Katcha,2018,-1.0959122,0.56000286,1.1231011,0.091616586,-0.3449333,-0.137503,0.0
